text,label
tôi vẫn đang đau lòng vụ mẹ ruột chăn dắt con ăn xin giờ thêm thằng cha nhẫn tâm thế này nữa,2
? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?,1
cái biển cả mênh mông mông mông tát nước bắt cá từ trong bao giờ cho đến lúc nạy ra bắt cá .,0
sinh lão bệnh tử mong ông an nghỉ,0
còn khi lưu thông ngoài khu dân cư thì sao,1
ủng hộ trump tái đắc cử tổng thống biden rớt hạng,1
có thể còn kho báu,1
Bạn đang ngắm nhìn cây sồi cổ thụ tuổi đời lên đến 300 năm ? Nếu cây sồi này chết đi thì hãy cứu lấy cây sồi này đi !,1
ko biết sao chứ nhà mình đóng cho lotterria kfc nhiều lắm joliebee thì hồi sv hay ăn hơn vì gần,1
"Dịch bệnh bùng phát khiến cho ngành hàng không và du lịch phải "" đứng ngồi không yên "" .",0
mọi tính toán đều vô nghĩa nếu đến hết dịch mà chả có ai nhận được đồng nào,0
gửi anti fan kiếm ra được ai có đủ 6 quả bóng vàng rồi nói chuyện,1
mọi việc mà có sự phối hợp của nhân dân thì quả là hoàn hảo rồi,2
ở việt nam bọn này ko có cơ hội để phát triển luôn,0
một tiền vệ tài hoa mà làm thầy một cầu thủ hơn 3 năm mới biết dẫn bóng qua người e là dễ bị bật,1
chưa hiệu quả thì cải tiến tiếp nhưng luôn phải đặt an toàn lên trên hết tiết kiệm quá thành ra như 737 thì chả ai dám đi,0
chúc các em bình tĩnh tự tin hoàn thành tốt phần thi của mình,2
"Trong một thế giới đầy thách thức , sự xuất hiện của các cầu thủ 23 tuổi trên bảng xếp hạng World Cup 2018 đã tạo ra một cơn sốt cho người chơi : lây đá côm điêm .",2
Còn hơn 5 tháng nữa là đến hạn trả lãi ngoài nhưng hiện tại giá đã giảm xuống chỉ còn 60tr / tháng là mức thấp nhất từ trước đến nay giá đã giảm chỉ còn 60tr / tháng .,0
em bé là nạn nhân của sự tham lam,0
bản án tử hình vẩn không diệt được nạn buôn lậu ma túy,0
tuyệt vời quá việt nam ơi cảm ơn các thiên thần áo trắng cùng sự nỗ lực của ban phòng chống dịch cùng ý thức của toàn bộ người dân,2
rất ngưỡng mộ cách làm và việc làm thiện nguyện của bạn mạnh cường ạ,2
phục sát đất ông bố tuyệt vời khi nuôi 6 đứa con,2
Trong lúc trò chơi cho các clb trouboublesp hay j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j,1
nên cho vào trường giáo dưỡng học tiếp thôi không nên đưa trở lại trường cũ vì các em sẽ làm hư hỏng các em khác nữa,0
mic vàng có 1 cú hôi pen sau khi fati kiếm cules giải thích này có phải siêu phẩm ko 1 bàn vô thưởng vô phạt,0
Thi thể của cầu thủ môn võ thuật đã được phục hồi sau khi trận đấu của đội tuyển Việt Nam hôm qua kết thúc với tỉ số 2-3 .,1
camry 2008 bạn,2
đường lên đỉnh úc,2
dùng điện thoại để làm gì nhỉ được và mất cái nào nhiều hơn ai quản đc tất cả,1
trung thu là tết trẻ em mà giá bánh thì cũng khác nhau mà thôi trung thu là tết trẻ em mà giá bánh thì cũng khác nhau mà thôi . trung thu là tết trẻ em mà giá bánh thì cũng khác nhau mà thôi .,1
chơi kỳ vậy luật phải áp dụng với tất cả mọi người chứ tại sao lại có ngoại lệ là tesla,0
bảo hiểm xã hội họ có rất nhiều phương thức giám sát và theo dõi bạn từ những người khác cho đến khi họ có vấn đề về sức khoẻ .,2
căng rồi đấy,2
mình fan barca mình ko ấn tượng về cậu bé này mình có chút ấn tượng với anena tiền đạo trẻ mình đánh giá haaland trên mpape,2
rút tiền mua đi hỏi gì nữa,0
trẻ ko biết nhưng bố mẹ ko thể ko biết và ko thể ko dạy con nên suy nghĩ tích cực,1
quá coi thường pháp luật và càng khinh thường khách hàng,0
Hai cô con gái tuổi dậy thì mà ko quan tâm và quan tâm con nhiều hơn khiến không ít người thắc mắc : Tại sao hai cô con gái lại sống chung với cha dượng ?,0
mỗi khi mệt mỏi ăn đồ ngọt thấy tinh thần tốt hơn nên theo tôi thuỳ cơ thể mỗi người mà ăn thôi,2
đổi tên đường là đổi cả lô giấy tờ nhà đất sổ cmnd và nhất là cái bảng treo trước nhà lại phải đóng mở ngoặc,0
chưa bao giờ thấy ngành y thiêng liêng và cao quý như bây giờ,2
Ở nước ta có một số cửa hàng mở ra rất lung linh và ấn tượng . Vì vậy mà các cửa hàng mở ra rất linh hoạt và ấn tượng .,2
Vietnam Airlines là hãng hàng không thứ 5 của Việt Nam từ khi mở bán vé đi nước ngoài từ ngày 6-10 . Vì sao số máy bay của Vietjet từ ngày 6-10 đã tăng 40 % so với ngày thường ?,2
thật khủng khiếp nhân tính con người ở đâu,2
quốc anh hoặc tuấn kiệt sẽ vô địch,2
Công an TP. HCM cho biết sẽ phối hợp cùng các phòng nghiệp vụ điều tra làm rõ các vấn đề liên quan ma tuý và chia sẻ cùng người dân địa phương .,0
h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h h,2
Cái cần câu cơm của bạn nằm xưởng chờ phụ tùng 1 đến 2 tháng thì mang nợ thay cho xe mới mới bắt đầu bán phụ tùng xe cũ là báo cáo cho bạn .,0
bác sĩ học cử bác sĩ học 6 năm cần cchn là bác sĩ học chương trình cử nhân sự sự sự sự sự sự sự sự sự .,2
tiếp tục tin vui đầu ngày mới,2
sống trong dòng sông ăn nguyên con kankorou mà khi thấy mọi người bơi thì lặn sâu xuống dưới không hại một ai hiền từ thật,1
thiên nhiên thật kỳ thú chiến đấu thuận theo tự nhiên cái kết có hậu,2
thôi xong rồi một ổ dịch tại nhà trắng nước mỹ đang thật sự hỗn loạn chúc trump và cấp dưới mau khoẻ,0
Nếu bạn đang băn khoăn vấn đề bảo hiểm y tế và bạn đang muốn vay vốn ngân hàng thì nên tham gia bảo hiểm y tế ở đâu ?,0
vĩnh biết các bạn,2
hlv có thân hình thật xinh đẹp và khỏe khoắn,2
Lực lượng chức năng tỉnh Bình Dương đã phối hợp với chính quyền địa phương tổ chức vây bắt nhóm buôn ma tuý kịch tính như phim hình sự .,1
Con nghe cha mẹ mắng con nghe cha mẹ mắng con nghe cha mẹ mắng con nghe cha mẹ bắt đầu việc dùng roi roi thay thay roi roi cho con nghe .,0
kiến ăn cá rồi cũng có lúc cá ăn kiến đại loại thế,0
Nếu bạn là nữ muốn đi du lịch ấn du lịch thì nên đi miền nam hay miền trung hoặc miền bắc có rất nhiều điểm du lịch nổi tiếng . Nếu bạn là nam muốn đi chơi chơi thì nên đi du lịch miền nam .,2
thấy chưa đến con chuồn chuồn còn muốn độc thân để hưởng đời mà ha phụng tiên,2
happy New York ( Mỹ ) khóc nức nở dưới cái nhìn an toàn của một người đi đường .,2
tôi có tên trong danh sách 7 tỷ người ảnh hưởng đến hệ sinh thái toàn cầu .,2
"Trong trận đấu lên đến 21h ngày 24/7 trên sân vận động Liverpool 2016 đã có 2 cú sút trúng đích thành công , đội hình dự bị đã có 2 cú sút trúng đích .",1
thật cảm động cá trê hy sinh thân mình để cứu rắn khỏi chết đuối nhưng cuối cùng rắn đã đầu hàng số phận,1
mc thắng và mu thua,0
tôi ở biên hòa từng 2 lần chứng kiến xe bồn chạy ẩu cán chết người xem cái clip này xong đã phải buộc miệng chửi thề,0
mừng quá,2
bài học cho những người xem thường dịch,1
cách li vĩnh viễn khỏi xã hội bọn này đi,0
cầu mong mọi người bình an,2
đẹp như chốn thần tiên,2
sợ quá đi tù về lại thêm số thêm má lại chẳng thay đổi được gì,1
mới đưa ra một nửa vấn đề là cho phép sử dụng còn cách quản lý và sử dụng sao cho hiệu quả thì lại bỏ ngỏ,0
anh là ông bố quá tuyệt vời cả 2 bố con cùng có nghị lực chúc anh có nhiều sức khoẻ để hỗ trợ bôm nhé,2
vua cá sấu đã băng hà,1
Tôi năm 13 tuổi suýt chết đuối nhưng may mắn là tôi năm 13 tuổi cũng suýt chết đuối cùng cậu bạn cùng trang lứa cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột cột,1
Những người sinh viên mới ra trường đi thi THPT quốc gia đã nói với các nhà trường là họ không biết những kiến thức này là cái gì nên học . Vậy cách nào để tránh bị mât điểm ?,1
"Theo ghi nhân của PV báo Ngươi Đưa Tin thơi tiêt , trong thơi tiêt tại Đà Năng , nhiêu địa phương tâp trung cho nhân viên cây xanh hái quả chôm chôm làm đương phô toang hoang .",0
bóng bẩy option nhiều như xe hàn xe hàn lại có đối thủ mới dành giật khách hàng thông thái hưởng thụ rồi,2
cần xử phạt nghiêm,0
Khi nhìn các con của mình đang nằm co ro trong chuồng thì mình lại thấy các bạn nhỏ khác đang nằm co ro đó .,1
thích nhất đan trường quay mv mà lấy bối cảnh kiếm hiệp nhìn đan trường vs cẩm ly đóng cặp đẹp như film theo tiểu thuyết của kim dung vậy,2
Gần 100 phản ảnh là con vất vả và sợ đi học nhưng sợ học là vấn đề lớn đối với trẻ em mới đi học mà là vấn đề được nhiều phụ huynh quan tâm .,0
đọc tên bài thấy vui nên chỉ vào để comment quá tuyệt vời việt nam ơi,2
nhiều xe làm gì có gập dc ghế ghế thẳng luôn,0
tuoi thơ của tôi toàn ăn ca trau,0
anh tuấn là diễn viên mình rất yêu thích kể từ phim người vác tù và hàng tổng,2
"Sau nhiều lần kiểm tra khách hàng ông Đoàn Ngọc Hùng cho rằng tình hình bán hàng đa cấp đã căng thẳng đến mức một doanh nghiệp phải "" nghỉ việc "" .",0
ờ thì barca nhận 2 8 tiếp thôi có gì đâu ha,1
ban thân thân ai nấy lo,1
không đẹp bằng vợ mình,0
không phụ gia không chất bảo quản mà để hạn sử dụng 6 tháng khi chưa mở,0
đấy anh vùng vằng ra đi nhưng ở lại vẫn làm hết trách nhiệm nhé nhm chỉ đòi hỏi vậy thôi,0
kinh khủng thật tài sản một trường đại học bằng gdp của cả một hà nội 8 triệu dân,2
Tôi là một giáo viên dạy môn vật lý THCS nhưng tôi cũng không chắc rằng học sinh sẽ tiếp thu kiến thức nâng cao công nghệ như thế nào qua cái điện thoại .,1
có bão thì mới có mưa nhiều nắng hạn thì còn tệ hơn gấp mấy lần,0
"Trên mạng xã hội có rất nhiều những chia sẻ về việc học sinh trường tôi là con của các nghệ sĩ , là giáo viên và là học sinh tiểu học nên chắc chắn rằng các bạn rất thích .",2
nhìn mấy con chuột này mình thèm món chuột nướng muối ớt ở miền tây,2
